"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","285","Create user","LMS","Wed Nov 26 05:15:25 UTC 2025","passed","Wed Nov 26 05:15:25 UTC 2025","Create entity","Users","",""
"","24","Create file","LMS","Wed Nov 26 05:15:21 UTC 2025","passed","Wed Nov 26 05:15:21 UTC 2025","Create entity","Files","",""
"","17","Delete user","LMS","Wed Nov 26 05:15:31 UTC 2025","passed","Wed Nov 26 05:15:31 UTC 2025","Delete entity","Users","",""
"","8","Login with incorrect email","LMS","Wed Nov 26 05:15:15 UTC 2025","passed","Wed Nov 26 05:15:15 UTC 2025","Validate entity","Authentication","",""
"","22","Create file with empty directory","LMS","Wed Nov 26 05:15:24 UTC 2025","passed","Wed Nov 26 05:15:24 UTC 2025","Validate entity","Files","",""
"","22","Get user","LMS","Wed Nov 26 05:15:27 UTC 2025","passed","Wed Nov 26 05:15:27 UTC 2025","Get entity","Users","",""
"","275","Login with incorrect password","LMS","Wed Nov 26 05:15:15 UTC 2025","passed","Wed Nov 26 05:15:15 UTC 2025","Validate entity","Authentication","",""
"","15","Update user","LMS","Wed Nov 26 05:15:29 UTC 2025","passed","Wed Nov 26 05:15:29 UTC 2025","Update entity","Users","",""
"","22","Get courses","LMS","Wed Nov 26 05:15:17 UTC 2025","passed","Wed Nov 26 05:15:17 UTC 2025","Get entities","Courses","",""
"","19","Update user","LMS","Wed Nov 26 05:15:28 UTC 2025","passed","Wed Nov 26 05:15:28 UTC 2025","Update entity","Users","",""
"","18","Update user","LMS","Wed Nov 26 05:15:28 UTC 2025","passed","Wed Nov 26 05:15:28 UTC 2025","Update entity","Users","",""
"","14","Get exercises","LMS","Wed Nov 26 05:15:21 UTC 2025","passed","Wed Nov 26 05:15:21 UTC 2025","Get entities","Exercises","",""
"","18","Delete file","LMS","Wed Nov 26 05:15:23 UTC 2025","passed","Wed Nov 26 05:15:23 UTC 2025","Delete entity","Files","",""
"","28","Create course","LMS","Wed Nov 26 05:15:16 UTC 2025","passed","Wed Nov 26 05:15:16 UTC 2025","Create entity","Courses","",""
"","12","Create user with incorrect email","LMS","Wed Nov 26 05:15:31 UTC 2025","passed","Wed Nov 26 05:15:31 UTC 2025","Validate entity","Users","",""
"","16","Update user","LMS","Wed Nov 26 05:15:29 UTC 2025","passed","Wed Nov 26 05:15:29 UTC 2025","Update entity","Users","",""
"","281","Login with correct email and password","LMS","Wed Nov 26 05:15:15 UTC 2025","passed","Wed Nov 26 05:15:15 UTC 2025","Login","Authentication","",""
"","11","Create user with empty first name","LMS","Wed Nov 26 05:15:31 UTC 2025","passed","Wed Nov 26 05:15:31 UTC 2025","Validate entity","Users","",""
"","29","Update course","LMS","Wed Nov 26 05:15:17 UTC 2025","passed","Wed Nov 26 05:15:17 UTC 2025","Update entity","Courses","",""
"","12","Get file with correct file id","LMS","Wed Nov 26 05:15:22 UTC 2025","passed","Wed Nov 26 05:15:22 UTC 2025","Get entity","Files","",""
"","16","Delete exercise","LMS","Wed Nov 26 05:15:20 UTC 2025","passed","Wed Nov 26 05:15:20 UTC 2025","Delete entity","Exercises","",""
"","12","Get user me","LMS","Wed Nov 26 05:15:26 UTC 2025","passed","Wed Nov 26 05:15:26 UTC 2025","Get entity","Users","",""
"","16","Update user","LMS","Wed Nov 26 05:15:30 UTC 2025","passed","Wed Nov 26 05:15:30 UTC 2025","Update entity","Users","",""
"","285","Create user","LMS","Wed Nov 26 05:15:25 UTC 2025","passed","Wed Nov 26 05:15:26 UTC 2025","Create entity","Users","",""
"","284","Create user","LMS","Wed Nov 26 05:15:25 UTC 2025","passed","Wed Nov 26 05:15:25 UTC 2025","Create entity","Users","",""
"","19","Create exercise","LMS","Wed Nov 26 05:15:18 UTC 2025","passed","Wed Nov 26 05:15:18 UTC 2025","Create entity","Exercises","",""
"","14","Get exercise","LMS","Wed Nov 26 05:15:19 UTC 2025","passed","Wed Nov 26 05:15:19 UTC 2025","Get entity","Exercises","",""
"","17","Update exercise","LMS","Wed Nov 26 05:15:19 UTC 2025","passed","Wed Nov 26 05:15:19 UTC 2025","Update entity","Exercises","",""
"","14","Get file with incorrect file id","LMS","Wed Nov 26 05:15:25 UTC 2025","passed","Wed Nov 26 05:15:25 UTC 2025","Validate entity","Files","",""
"","15","Create file with empty filename","LMS","Wed Nov 26 05:15:23 UTC 2025","passed","Wed Nov 26 05:15:23 UTC 2025","Validate entity","Files","",""
