"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","Update user","LMS","Thu Nov 20 00:03:25 UTC 2025","passed","Thu Nov 20 00:03:25 UTC 2025","Update entity","Users","",""
"","15","Create file with empty filename","LMS","Thu Nov 20 00:03:18 UTC 2025","passed","Thu Nov 20 00:03:18 UTC 2025","Validate entity","Files","",""
"","10","Create user with empty first name","LMS","Thu Nov 20 00:03:25 UTC 2025","passed","Thu Nov 20 00:03:25 UTC 2025","Validate entity","Users","",""
"","287","Create user","LMS","Thu Nov 20 00:03:20 UTC 2025","passed","Thu Nov 20 00:03:20 UTC 2025","Create entity","Users","",""
"","12","Get file with correct file id","LMS","Thu Nov 20 00:03:17 UTC 2025","passed","Thu Nov 20 00:03:17 UTC 2025","Get entity","Files","",""
"","28","Create course","LMS","Thu Nov 20 00:03:11 UTC 2025","passed","Thu Nov 20 00:03:11 UTC 2025","Create entity","Courses","",""
"","23","Create file with empty directory","LMS","Thu Nov 20 00:03:19 UTC 2025","passed","Thu Nov 20 00:03:19 UTC 2025","Validate entity","Files","",""
"","14","Get exercises","LMS","Thu Nov 20 00:03:15 UTC 2025","passed","Thu Nov 20 00:03:15 UTC 2025","Get entities","Exercises","",""
"","19","Create file","LMS","Thu Nov 20 00:03:16 UTC 2025","passed","Thu Nov 20 00:03:16 UTC 2025","Create entity","Files","",""
"","281","Login with correct email and password","LMS","Thu Nov 20 00:03:09 UTC 2025","passed","Thu Nov 20 00:03:09 UTC 2025","Login","Authentication","",""
"","16","Update user","LMS","Thu Nov 20 00:03:23 UTC 2025","passed","Thu Nov 20 00:03:23 UTC 2025","Update entity","Users","",""
"","16","Delete user","LMS","Thu Nov 20 00:03:25 UTC 2025","passed","Thu Nov 20 00:03:25 UTC 2025","Delete entity","Users","",""
"","13","Get file with incorrect file id","LMS","Thu Nov 20 00:03:19 UTC 2025","passed","Thu Nov 20 00:03:19 UTC 2025","Validate entity","Files","",""
"","19","Create exercise","LMS","Thu Nov 20 00:03:13 UTC 2025","passed","Thu Nov 20 00:03:13 UTC 2025","Create entity","Exercises","",""
"","23","Get courses","LMS","Thu Nov 20 00:03:11 UTC 2025","passed","Thu Nov 20 00:03:11 UTC 2025","Get entities","Courses","",""
"","17","Delete file","LMS","Thu Nov 20 00:03:17 UTC 2025","passed","Thu Nov 20 00:03:17 UTC 2025","Delete entity","Files","",""
"","11","Get user me","LMS","Thu Nov 20 00:03:21 UTC 2025","passed","Thu Nov 20 00:03:21 UTC 2025","Get entity","Users","",""
"","15","Update user","LMS","Thu Nov 20 00:03:24 UTC 2025","passed","Thu Nov 20 00:03:24 UTC 2025","Update entity","Users","",""
"","284","Create user","LMS","Thu Nov 20 00:03:20 UTC 2025","passed","Thu Nov 20 00:03:20 UTC 2025","Create entity","Users","",""
"","14","Get exercise","LMS","Thu Nov 20 00:03:13 UTC 2025","passed","Thu Nov 20 00:03:13 UTC 2025","Get entity","Exercises","",""
"","283","Create user","LMS","Thu Nov 20 00:03:19 UTC 2025","passed","Thu Nov 20 00:03:20 UTC 2025","Create entity","Users","",""
"","17","Update exercise","LMS","Thu Nov 20 00:03:14 UTC 2025","passed","Thu Nov 20 00:03:14 UTC 2025","Update entity","Exercises","",""
"","19","Update user","LMS","Thu Nov 20 00:03:22 UTC 2025","passed","Thu Nov 20 00:03:22 UTC 2025","Update entity","Users","",""
"","24","Get user","LMS","Thu Nov 20 00:03:21 UTC 2025","passed","Thu Nov 20 00:03:21 UTC 2025","Get entity","Users","",""
"","17","Delete exercise","LMS","Thu Nov 20 00:03:15 UTC 2025","passed","Thu Nov 20 00:03:15 UTC 2025","Delete entity","Exercises","",""
"","34","Update course","LMS","Thu Nov 20 00:03:12 UTC 2025","passed","Thu Nov 20 00:03:12 UTC 2025","Update entity","Courses","",""
"","275","Login with incorrect password","LMS","Thu Nov 20 00:03:10 UTC 2025","passed","Thu Nov 20 00:03:10 UTC 2025","Validate entity","Authentication","",""
"","8","Login with incorrect email","LMS","Thu Nov 20 00:03:09 UTC 2025","passed","Thu Nov 20 00:03:09 UTC 2025","Validate entity","Authentication","",""
"","10","Create user with incorrect email","LMS","Thu Nov 20 00:03:25 UTC 2025","passed","Thu Nov 20 00:03:25 UTC 2025","Validate entity","Users","",""
"","14","Update user","LMS","Thu Nov 20 00:03:23 UTC 2025","passed","Thu Nov 20 00:03:23 UTC 2025","Update entity","Users","",""
