"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","Create file with empty directory","LMS","Thu Nov 27 05:36:53 UTC 2025","passed","Thu Nov 27 05:36:53 UTC 2025","Validate entity","Files","",""
"","283","Create user","LMS","Thu Nov 27 05:36:54 UTC 2025","passed","Thu Nov 27 05:36:54 UTC 2025","Create entity","Users","",""
"","16","Update user","LMS","Thu Nov 27 05:36:57 UTC 2025","passed","Thu Nov 27 05:36:57 UTC 2025","Update entity","Users","",""
"","30","Update course","LMS","Thu Nov 27 05:36:46 UTC 2025","passed","Thu Nov 27 05:36:46 UTC 2025","Update entity","Courses","",""
"","18","Delete file","LMS","Thu Nov 27 05:36:52 UTC 2025","passed","Thu Nov 27 05:36:52 UTC 2025","Delete entity","Files","",""
"","28","Create course","LMS","Thu Nov 27 05:36:45 UTC 2025","passed","Thu Nov 27 05:36:45 UTC 2025","Create entity","Courses","",""
"","28","Create exercise","LMS","Thu Nov 27 05:36:47 UTC 2025","passed","Thu Nov 27 05:36:47 UTC 2025","Create entity","Exercises","",""
"","15","Update user","LMS","Thu Nov 27 05:36:58 UTC 2025","passed","Thu Nov 27 05:36:58 UTC 2025","Update entity","Users","",""
"","282","Login with correct email and password","LMS","Thu Nov 27 05:36:43 UTC 2025","passed","Thu Nov 27 05:36:44 UTC 2025","Login","Authentication","",""
"","12","Create user with empty first name","LMS","Thu Nov 27 05:37:00 UTC 2025","passed","Thu Nov 27 05:37:00 UTC 2025","Validate entity","Users","",""
"","17","Delete user","LMS","Thu Nov 27 05:37:00 UTC 2025","passed","Thu Nov 27 05:37:00 UTC 2025","Delete entity","Users","",""
"","14","Get file with incorrect file id","LMS","Thu Nov 27 05:36:53 UTC 2025","passed","Thu Nov 27 05:36:54 UTC 2025","Validate entity","Files","",""
"","283","Create user","LMS","Thu Nov 27 05:36:54 UTC 2025","passed","Thu Nov 27 05:36:54 UTC 2025","Create entity","Users","",""
"","12","Get file with correct file id","LMS","Thu Nov 27 05:36:51 UTC 2025","passed","Thu Nov 27 05:36:51 UTC 2025","Get entity","Files","",""
"","19","Update user","LMS","Thu Nov 27 05:36:58 UTC 2025","passed","Thu Nov 27 05:36:58 UTC 2025","Update entity","Users","",""
"","23","Get user","LMS","Thu Nov 27 05:36:56 UTC 2025","passed","Thu Nov 27 05:36:56 UTC 2025","Get entity","Users","",""
"","284","Create user","LMS","Thu Nov 27 05:36:54 UTC 2025","passed","Thu Nov 27 05:36:54 UTC 2025","Create entity","Users","",""
"","14","Get exercises","LMS","Thu Nov 27 05:36:50 UTC 2025","passed","Thu Nov 27 05:36:50 UTC 2025","Get entities","Exercises","",""
"","14","Get exercise","LMS","Thu Nov 27 05:36:48 UTC 2025","passed","Thu Nov 27 05:36:48 UTC 2025","Get entity","Exercises","",""
"","22","Create file","LMS","Thu Nov 27 05:36:50 UTC 2025","passed","Thu Nov 27 05:36:50 UTC 2025","Create entity","Files","",""
"","8","Login with incorrect email","LMS","Thu Nov 27 05:36:44 UTC 2025","passed","Thu Nov 27 05:36:44 UTC 2025","Validate entity","Authentication","",""
"","15","Create file with empty filename","LMS","Thu Nov 27 05:36:52 UTC 2025","passed","Thu Nov 27 05:36:52 UTC 2025","Validate entity","Files","",""
"","16","Delete exercise","LMS","Thu Nov 27 05:36:49 UTC 2025","passed","Thu Nov 27 05:36:49 UTC 2025","Delete entity","Exercises","",""
"","17","Update exercise","LMS","Thu Nov 27 05:36:48 UTC 2025","passed","Thu Nov 27 05:36:48 UTC 2025","Update entity","Exercises","",""
"","14","Update user","LMS","Thu Nov 27 05:36:59 UTC 2025","passed","Thu Nov 27 05:36:59 UTC 2025","Update entity","Users","",""
"","11","Create user with incorrect email","LMS","Thu Nov 27 05:37:00 UTC 2025","passed","Thu Nov 27 05:37:00 UTC 2025","Validate entity","Users","",""
"","23","Get courses","LMS","Thu Nov 27 05:36:46 UTC 2025","passed","Thu Nov 27 05:36:46 UTC 2025","Get entities","Courses","",""
"","12","Get user me","LMS","Thu Nov 27 05:36:55 UTC 2025","passed","Thu Nov 27 05:36:55 UTC 2025","Get entity","Users","",""
"","19","Update user","LMS","Thu Nov 27 05:36:56 UTC 2025","passed","Thu Nov 27 05:36:56 UTC 2025","Update entity","Users","",""
"","275","Login with incorrect password","LMS","Thu Nov 27 05:36:44 UTC 2025","passed","Thu Nov 27 05:36:44 UTC 2025","Validate entity","Authentication","",""
