"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Delete exercise","LMS","Tue Nov 25 23:51:37 UTC 2025","passed","Tue Nov 25 23:51:37 UTC 2025","Delete entity","Exercises","",""
"","19","Create exercise","LMS","Tue Nov 25 23:51:35 UTC 2025","passed","Tue Nov 25 23:51:35 UTC 2025","Create entity","Exercises","",""
"","17","Delete file","LMS","Tue Nov 25 23:51:40 UTC 2025","passed","Tue Nov 25 23:51:40 UTC 2025","Delete entity","Files","",""
"","29","Create course","LMS","Tue Nov 25 23:51:33 UTC 2025","passed","Tue Nov 25 23:51:33 UTC 2025","Create entity","Courses","",""
"","20","Update user","LMS","Tue Nov 25 23:51:45 UTC 2025","passed","Tue Nov 25 23:51:45 UTC 2025","Update entity","Users","",""
"","16","Update user","LMS","Tue Nov 25 23:51:45 UTC 2025","passed","Tue Nov 25 23:51:45 UTC 2025","Update entity","Users","",""
"","275","Login with incorrect password","LMS","Tue Nov 25 23:51:32 UTC 2025","passed","Tue Nov 25 23:51:32 UTC 2025","Validate entity","Authentication","",""
"","283","Create user","LMS","Tue Nov 25 23:51:42 UTC 2025","passed","Tue Nov 25 23:51:42 UTC 2025","Create entity","Users","",""
"","14","Get exercises","LMS","Tue Nov 25 23:51:38 UTC 2025","passed","Tue Nov 25 23:51:38 UTC 2025","Get entities","Exercises","",""
"","15","Update user","LMS","Tue Nov 25 23:51:47 UTC 2025","passed","Tue Nov 25 23:51:47 UTC 2025","Update entity","Users","",""
"","17","Update exercise","LMS","Tue Nov 25 23:51:37 UTC 2025","passed","Tue Nov 25 23:51:37 UTC 2025","Update entity","Exercises","",""
"","14","Get file with incorrect file id","LMS","Tue Nov 25 23:51:42 UTC 2025","passed","Tue Nov 25 23:51:42 UTC 2025","Validate entity","Files","",""
"","10","Create user with incorrect email","LMS","Tue Nov 25 23:51:48 UTC 2025","passed","Tue Nov 25 23:51:48 UTC 2025","Validate entity","Users","",""
"","12","Get file with correct file id","LMS","Tue Nov 25 23:51:39 UTC 2025","passed","Tue Nov 25 23:51:39 UTC 2025","Get entity","Files","",""
"","14","Update user","LMS","Tue Nov 25 23:51:46 UTC 2025","passed","Tue Nov 25 23:51:46 UTC 2025","Update entity","Users","",""
"","14","Get exercise","LMS","Tue Nov 25 23:51:36 UTC 2025","passed","Tue Nov 25 23:51:36 UTC 2025","Get entity","Exercises","",""
"","12","Get user me","LMS","Tue Nov 25 23:51:43 UTC 2025","passed","Tue Nov 25 23:51:43 UTC 2025","Get entity","Users","",""
"","21","Create file","LMS","Tue Nov 25 23:51:38 UTC 2025","passed","Tue Nov 25 23:51:39 UTC 2025","Create entity","Files","",""
"","15","Create file with empty filename","LMS","Tue Nov 25 23:51:40 UTC 2025","passed","Tue Nov 25 23:51:40 UTC 2025","Validate entity","Files","",""
"","282","Login with correct email and password","LMS","Tue Nov 25 23:51:32 UTC 2025","passed","Tue Nov 25 23:51:32 UTC 2025","Login","Authentication","",""
"","284","Create user","LMS","Tue Nov 25 23:51:42 UTC 2025","passed","Tue Nov 25 23:51:42 UTC 2025","Create entity","Users","",""
"","22","Get user","LMS","Tue Nov 25 23:51:44 UTC 2025","passed","Tue Nov 25 23:51:44 UTC 2025","Get entity","Users","",""
"","15","Update user","LMS","Tue Nov 25 23:51:46 UTC 2025","passed","Tue Nov 25 23:51:46 UTC 2025","Update entity","Users","",""
"","285","Create user","LMS","Tue Nov 25 23:51:42 UTC 2025","passed","Tue Nov 25 23:51:43 UTC 2025","Create entity","Users","",""
"","8","Login with incorrect email","LMS","Tue Nov 25 23:51:32 UTC 2025","passed","Tue Nov 25 23:51:32 UTC 2025","Validate entity","Authentication","",""
"","10","Create user with empty first name","LMS","Tue Nov 25 23:51:48 UTC 2025","passed","Tue Nov 25 23:51:48 UTC 2025","Validate entity","Users","",""
"","33","Update course","LMS","Tue Nov 25 23:51:34 UTC 2025","passed","Tue Nov 25 23:51:34 UTC 2025","Update entity","Courses","",""
"","22","Create file with empty directory","LMS","Tue Nov 25 23:51:41 UTC 2025","passed","Tue Nov 25 23:51:41 UTC 2025","Validate entity","Files","",""
"","23","Get courses","LMS","Tue Nov 25 23:51:34 UTC 2025","passed","Tue Nov 25 23:51:34 UTC 2025","Get entities","Courses","",""
"","16","Delete user","LMS","Tue Nov 25 23:51:48 UTC 2025","passed","Tue Nov 25 23:51:48 UTC 2025","Delete entity","Users","",""
