"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","Update user","LMS","Thu Nov 27 12:08:17 UTC 2025","passed","Thu Nov 27 12:08:17 UTC 2025","Update entity","Users","",""
"","18","Update exercise","LMS","Thu Nov 27 12:08:06 UTC 2025","passed","Thu Nov 27 12:08:06 UTC 2025","Update entity","Exercises","",""
"","18","Delete user","LMS","Thu Nov 27 12:08:18 UTC 2025","passed","Thu Nov 27 12:08:18 UTC 2025","Delete entity","Users","",""
"","15","Get file with incorrect file id","LMS","Thu Nov 27 12:08:12 UTC 2025","passed","Thu Nov 27 12:08:12 UTC 2025","Validate entity","Files","",""
"","19","Create exercise","LMS","Thu Nov 27 12:08:05 UTC 2025","passed","Thu Nov 27 12:08:05 UTC 2025","Create entity","Exercises","",""
"","25","Update user","LMS","Thu Nov 27 12:08:16 UTC 2025","passed","Thu Nov 27 12:08:16 UTC 2025","Update entity","Users","",""
"","12","Get file with correct file id","LMS","Thu Nov 27 12:08:09 UTC 2025","passed","Thu Nov 27 12:08:09 UTC 2025","Get entity","Files","",""
"","16","Update user","LMS","Thu Nov 27 12:08:16 UTC 2025","passed","Thu Nov 27 12:08:16 UTC 2025","Update entity","Users","",""
"","288","Create user","LMS","Thu Nov 27 12:08:12 UTC 2025","passed","Thu Nov 27 12:08:13 UTC 2025","Create entity","Users","",""
"","13","Get user me","LMS","Thu Nov 27 12:08:13 UTC 2025","passed","Thu Nov 27 12:08:13 UTC 2025","Get entity","Users","",""
"","29","Create course","LMS","Thu Nov 27 12:08:03 UTC 2025","passed","Thu Nov 27 12:08:03 UTC 2025","Create entity","Courses","",""
"","20","Delete file","LMS","Thu Nov 27 12:08:10 UTC 2025","passed","Thu Nov 27 12:08:10 UTC 2025","Delete entity","Files","",""
"","25","Get courses","LMS","Thu Nov 27 12:08:04 UTC 2025","passed","Thu Nov 27 12:08:04 UTC 2025","Get entities","Courses","",""
"","33","Update course","LMS","Thu Nov 27 12:08:04 UTC 2025","passed","Thu Nov 27 12:08:04 UTC 2025","Update entity","Courses","",""
"","285","Create user","LMS","Thu Nov 27 12:08:12 UTC 2025","passed","Thu Nov 27 12:08:12 UTC 2025","Create entity","Users","",""
"","23","Create file","LMS","Thu Nov 27 12:08:08 UTC 2025","passed","Thu Nov 27 12:08:08 UTC 2025","Create entity","Files","",""
"","14","Get exercise","LMS","Thu Nov 27 12:08:06 UTC 2025","passed","Thu Nov 27 12:08:06 UTC 2025","Get entity","Exercises","",""
"","12","Create user with empty first name","LMS","Thu Nov 27 12:08:18 UTC 2025","passed","Thu Nov 27 12:08:18 UTC 2025","Validate entity","Users","",""
"","285","Create user","LMS","Thu Nov 27 12:08:12 UTC 2025","passed","Thu Nov 27 12:08:12 UTC 2025","Create entity","Users","",""
"","15","Get exercises","LMS","Thu Nov 27 12:08:08 UTC 2025","passed","Thu Nov 27 12:08:08 UTC 2025","Get entities","Exercises","",""
"","285","Login with correct email and password","LMS","Thu Nov 27 12:08:01 UTC 2025","passed","Thu Nov 27 12:08:02 UTC 2025","Login","Authentication","",""
"","16","Create file with empty filename","LMS","Thu Nov 27 12:08:10 UTC 2025","passed","Thu Nov 27 12:08:10 UTC 2025","Validate entity","Files","",""
"","26","Get user","LMS","Thu Nov 27 12:08:14 UTC 2025","passed","Thu Nov 27 12:08:14 UTC 2025","Get entity","Users","",""
"","20","Update user","LMS","Thu Nov 27 12:08:15 UTC 2025","passed","Thu Nov 27 12:08:15 UTC 2025","Update entity","Users","",""
"","276","Login with incorrect password","LMS","Thu Nov 27 12:08:02 UTC 2025","passed","Thu Nov 27 12:08:02 UTC 2025","Validate entity","Authentication","",""
"","8","Login with incorrect email","LMS","Thu Nov 27 12:08:02 UTC 2025","passed","Thu Nov 27 12:08:02 UTC 2025","Validate entity","Authentication","",""
"","12","Create user with incorrect email","LMS","Thu Nov 27 12:08:18 UTC 2025","passed","Thu Nov 27 12:08:18 UTC 2025","Validate entity","Users","",""
"","17","Delete exercise","LMS","Thu Nov 27 12:08:07 UTC 2025","passed","Thu Nov 27 12:08:07 UTC 2025","Delete entity","Exercises","",""
"","25","Create file with empty directory","LMS","Thu Nov 27 12:08:11 UTC 2025","passed","Thu Nov 27 12:08:11 UTC 2025","Validate entity","Files","",""
"","16","Update user","LMS","Thu Nov 27 12:08:15 UTC 2025","passed","Thu Nov 27 12:08:15 UTC 2025","Update entity","Users","",""
