"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22","Get courses","LMS","Wed Nov 26 02:36:55 UTC 2025","passed","Wed Nov 26 02:36:55 UTC 2025","Get entities","Courses","",""
"","280","Login with correct email and password","LMS","Wed Nov 26 02:36:53 UTC 2025","passed","Wed Nov 26 02:36:53 UTC 2025","Login","Authentication","",""
"","15","Update user","LMS","Wed Nov 26 02:37:06 UTC 2025","passed","Wed Nov 26 02:37:06 UTC 2025","Update entity","Users","",""
"","16","Update exercise","LMS","Wed Nov 26 02:36:58 UTC 2025","passed","Wed Nov 26 02:36:58 UTC 2025","Update entity","Exercises","",""
"","15","Update user","LMS","Wed Nov 26 02:37:07 UTC 2025","passed","Wed Nov 26 02:37:07 UTC 2025","Update entity","Users","",""
"","15","Delete user","LMS","Wed Nov 26 02:37:09 UTC 2025","passed","Wed Nov 26 02:37:09 UTC 2025","Delete entity","Users","",""
"","18","Delete exercise","LMS","Wed Nov 26 02:36:58 UTC 2025","passed","Wed Nov 26 02:36:58 UTC 2025","Delete entity","Exercises","",""
"","13","Get file with incorrect file id","LMS","Wed Nov 26 02:37:03 UTC 2025","passed","Wed Nov 26 02:37:03 UTC 2025","Validate entity","Files","",""
"","22","Get user","LMS","Wed Nov 26 02:37:05 UTC 2025","passed","Wed Nov 26 02:37:05 UTC 2025","Get entity","Users","",""
"","14","Create file with empty filename","LMS","Wed Nov 26 02:37:02 UTC 2025","passed","Wed Nov 26 02:37:02 UTC 2025","Validate entity","Files","",""
"","14","Get exercise","LMS","Wed Nov 26 02:36:57 UTC 2025","passed","Wed Nov 26 02:36:57 UTC 2025","Get entity","Exercises","",""
"","17","Create exercise","LMS","Wed Nov 26 02:36:56 UTC 2025","passed","Wed Nov 26 02:36:56 UTC 2025","Create entity","Exercises","",""
"","275","Login with incorrect password","LMS","Wed Nov 26 02:36:53 UTC 2025","passed","Wed Nov 26 02:36:54 UTC 2025","Validate entity","Authentication","",""
"","14","Update user","LMS","Wed Nov 26 02:37:08 UTC 2025","passed","Wed Nov 26 02:37:08 UTC 2025","Update entity","Users","",""
"","15","Get exercises","LMS","Wed Nov 26 02:36:59 UTC 2025","passed","Wed Nov 26 02:36:59 UTC 2025","Get entities","Exercises","",""
"","11","Get file with correct file id","LMS","Wed Nov 26 02:37:00 UTC 2025","passed","Wed Nov 26 02:37:00 UTC 2025","Get entity","Files","",""
"","31","Update course","LMS","Wed Nov 26 02:36:56 UTC 2025","passed","Wed Nov 26 02:36:56 UTC 2025","Update entity","Courses","",""
"","15","Update user","LMS","Wed Nov 26 02:37:08 UTC 2025","passed","Wed Nov 26 02:37:08 UTC 2025","Update entity","Users","",""
"","18","Update user","LMS","Wed Nov 26 02:37:06 UTC 2025","passed","Wed Nov 26 02:37:06 UTC 2025","Update entity","Users","",""
"","284","Create user","LMS","Wed Nov 26 02:37:03 UTC 2025","passed","Wed Nov 26 02:37:03 UTC 2025","Create entity","Users","",""
"","283","Create user","LMS","Wed Nov 26 02:37:03 UTC 2025","passed","Wed Nov 26 02:37:03 UTC 2025","Create entity","Users","",""
"","7","Login with incorrect email","LMS","Wed Nov 26 02:36:53 UTC 2025","passed","Wed Nov 26 02:36:53 UTC 2025","Validate entity","Authentication","",""
"","9","Create user with incorrect email","LMS","Wed Nov 26 02:37:09 UTC 2025","passed","Wed Nov 26 02:37:09 UTC 2025","Validate entity","Users","",""
"","21","Create file with empty directory","LMS","Wed Nov 26 02:37:02 UTC 2025","passed","Wed Nov 26 02:37:02 UTC 2025","Validate entity","Files","",""
"","16","Delete file","LMS","Wed Nov 26 02:37:01 UTC 2025","passed","Wed Nov 26 02:37:01 UTC 2025","Delete entity","Files","",""
"","12","Get user me","LMS","Wed Nov 26 02:37:04 UTC 2025","passed","Wed Nov 26 02:37:04 UTC 2025","Get entity","Users","",""
"","27","Create course","LMS","Wed Nov 26 02:36:54 UTC 2025","passed","Wed Nov 26 02:36:54 UTC 2025","Create entity","Courses","",""
"","283","Create user","LMS","Wed Nov 26 02:37:03 UTC 2025","passed","Wed Nov 26 02:37:04 UTC 2025","Create entity","Users","",""
"","9","Create user with empty first name","LMS","Wed Nov 26 02:37:09 UTC 2025","passed","Wed Nov 26 02:37:09 UTC 2025","Validate entity","Users","",""
"","31","Create file","LMS","Wed Nov 26 02:37:00 UTC 2025","passed","Wed Nov 26 02:37:00 UTC 2025","Create entity","Files","",""
