"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","Get courses","LMS","Wed Nov 19 21:34:24 UTC 2025","passed","Wed Nov 19 21:34:24 UTC 2025","Get entities","Courses","",""
"","14","Get exercises","LMS","Wed Nov 19 21:34:28 UTC 2025","passed","Wed Nov 19 21:34:28 UTC 2025","Get entities","Exercises","",""
"","282","Create user","LMS","Wed Nov 19 21:34:32 UTC 2025","passed","Wed Nov 19 21:34:32 UTC 2025","Create entity","Users","",""
"","277","Login with incorrect password","LMS","Wed Nov 19 21:34:23 UTC 2025","passed","Wed Nov 19 21:34:23 UTC 2025","Validate entity","Authentication","",""
"","10","Create user with empty first name","LMS","Wed Nov 19 21:34:38 UTC 2025","passed","Wed Nov 19 21:34:38 UTC 2025","Validate entity","Users","",""
"","8","Login with incorrect email","LMS","Wed Nov 19 21:34:22 UTC 2025","passed","Wed Nov 19 21:34:22 UTC 2025","Validate entity","Authentication","",""
"","280","Login with correct email and password","LMS","Wed Nov 19 21:34:22 UTC 2025","passed","Wed Nov 19 21:34:22 UTC 2025","Login","Authentication","",""
"","15","Delete user","LMS","Wed Nov 19 21:34:38 UTC 2025","passed","Wed Nov 19 21:34:38 UTC 2025","Delete entity","Users","",""
"","15","Update user","LMS","Wed Nov 19 21:34:37 UTC 2025","passed","Wed Nov 19 21:34:37 UTC 2025","Update entity","Users","",""
"","20","Create file","LMS","Wed Nov 19 21:34:29 UTC 2025","passed","Wed Nov 19 21:34:29 UTC 2025","Create entity","Files","",""
"","12","Get user me","LMS","Wed Nov 19 21:34:34 UTC 2025","passed","Wed Nov 19 21:34:34 UTC 2025","Get entity","Users","",""
"","18","Create exercise","LMS","Wed Nov 19 21:34:26 UTC 2025","passed","Wed Nov 19 21:34:26 UTC 2025","Create entity","Exercises","",""
"","14","Update user","LMS","Wed Nov 19 21:34:36 UTC 2025","passed","Wed Nov 19 21:34:36 UTC 2025","Update entity","Users","",""
"","32","Create file with empty directory","LMS","Wed Nov 19 21:34:31 UTC 2025","passed","Wed Nov 19 21:34:31 UTC 2025","Validate entity","Files","",""
"","15","Get user","LMS","Wed Nov 19 21:34:34 UTC 2025","passed","Wed Nov 19 21:34:34 UTC 2025","Get entity","Users","",""
"","28","Update course","LMS","Wed Nov 19 21:34:25 UTC 2025","passed","Wed Nov 19 21:34:25 UTC 2025","Update entity","Courses","",""
"","14","Create file with empty filename","LMS","Wed Nov 19 21:34:31 UTC 2025","passed","Wed Nov 19 21:34:31 UTC 2025","Validate entity","Files","",""
"","18","Delete file","LMS","Wed Nov 19 21:34:30 UTC 2025","passed","Wed Nov 19 21:34:30 UTC 2025","Delete entity","Files","",""
"","282","Create user","LMS","Wed Nov 19 21:34:32 UTC 2025","passed","Wed Nov 19 21:34:33 UTC 2025","Create entity","Users","",""
"","27","Create course","LMS","Wed Nov 19 21:34:24 UTC 2025","passed","Wed Nov 19 21:34:24 UTC 2025","Create entity","Courses","",""
"","14","Update user","LMS","Wed Nov 19 21:34:36 UTC 2025","passed","Wed Nov 19 21:34:36 UTC 2025","Update entity","Users","",""
"","13","Get exercise","LMS","Wed Nov 19 21:34:26 UTC 2025","passed","Wed Nov 19 21:34:26 UTC 2025","Get entity","Exercises","",""
"","18","Update user","LMS","Wed Nov 19 21:34:35 UTC 2025","passed","Wed Nov 19 21:34:35 UTC 2025","Update entity","Users","",""
"","282","Create user","LMS","Wed Nov 19 21:34:33 UTC 2025","passed","Wed Nov 19 21:34:33 UTC 2025","Create entity","Users","",""
"","11","Get file with correct file id","LMS","Wed Nov 19 21:34:30 UTC 2025","passed","Wed Nov 19 21:34:30 UTC 2025","Get entity","Files","",""
"","16","Delete exercise","LMS","Wed Nov 19 21:34:28 UTC 2025","passed","Wed Nov 19 21:34:28 UTC 2025","Delete entity","Exercises","",""
"","17","Update exercise","LMS","Wed Nov 19 21:34:27 UTC 2025","passed","Wed Nov 19 21:34:27 UTC 2025","Update entity","Exercises","",""
"","22","Update user","LMS","Wed Nov 19 21:34:37 UTC 2025","passed","Wed Nov 19 21:34:37 UTC 2025","Update entity","Users","",""
"","13","Get file with incorrect file id","LMS","Wed Nov 19 21:34:32 UTC 2025","passed","Wed Nov 19 21:34:32 UTC 2025","Validate entity","Files","",""
"","10","Create user with incorrect email","LMS","Wed Nov 19 21:34:38 UTC 2025","passed","Wed Nov 19 21:34:38 UTC 2025","Validate entity","Users","",""
