"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32","Update course","LMS","Fri Nov 07 11:58:09 UTC 2025","passed","Fri Nov 07 11:58:09 UTC 2025","Update entity","Courses","",""
"","262","Create file with empty filename","LMS","Fri Nov 07 11:58:15 UTC 2025","passed","Fri Nov 07 11:58:15 UTC 2025","Validate entity","Files","",""
"","26","Create exercise","LMS","Fri Nov 07 11:58:10 UTC 2025","passed","Fri Nov 07 11:58:10 UTC 2025","Create entity","Exercises","",""
"","14","Get file with correct file id","LMS","Fri Nov 07 11:58:14 UTC 2025","passed","Fri Nov 07 11:58:14 UTC 2025","Get entity","Files","",""
"","264","Get file with incorrect file id","LMS","Fri Nov 07 11:58:16 UTC 2025","passed","Fri Nov 07 11:58:16 UTC 2025","Validate entity","Files","",""
"","24","Create file","LMS","Fri Nov 07 11:58:13 UTC 2025","passed","Fri Nov 07 11:58:13 UTC 2025","Create entity","Files","",""
"","12","Get user me","LMS","Fri Nov 07 11:58:17 UTC 2025","passed","Fri Nov 07 11:58:17 UTC 2025","Get entity","Users","",""
"","27","Get exercise","LMS","Fri Nov 07 11:58:11 UTC 2025","passed","Fri Nov 07 11:58:11 UTC 2025","Get entity","Exercises","",""
"","563","Login with correct email and password","LMS","Fri Nov 07 11:58:07 UTC 2025","passed","Fri Nov 07 11:58:08 UTC 2025","Login","Authentication","",""
"","29","Create course","LMS","Fri Nov 07 11:58:09 UTC 2025","passed","Fri Nov 07 11:58:09 UTC 2025","Create entity","Courses","",""
"","32","Update exercise","LMS","Fri Nov 07 11:58:10 UTC 2025","passed","Fri Nov 07 11:58:10 UTC 2025","Update entity","Exercises","",""
"","517","Create user","LMS","Fri Nov 07 11:58:16 UTC 2025","passed","Fri Nov 07 11:58:16 UTC 2025","Create entity","Users","",""
"","562","Create user","LMS","Fri Nov 07 11:58:16 UTC 2025","passed","Fri Nov 07 11:58:17 UTC 2025","Create entity","Users","",""
"","16","Create file with empty directory","LMS","Fri Nov 07 11:58:15 UTC 2025","passed","Fri Nov 07 11:58:15 UTC 2025","Validate entity","Files","",""
"","23","Delete exercise","LMS","Fri Nov 07 11:58:11 UTC 2025","passed","Fri Nov 07 11:58:11 UTC 2025","Delete entity","Exercises","",""
"","31","Get courses","LMS","Fri Nov 07 11:58:08 UTC 2025","passed","Fri Nov 07 11:58:08 UTC 2025","Get entities","Courses","",""
"","542","Create user","LMS","Fri Nov 07 11:58:15 UTC 2025","passed","Fri Nov 07 11:58:16 UTC 2025","Create entity","Users","",""
"","20","Delete file","LMS","Fri Nov 07 11:58:14 UTC 2025","passed","Fri Nov 07 11:58:14 UTC 2025","Delete entity","Files","",""
"","22","Get exercises","LMS","Fri Nov 07 11:58:13 UTC 2025","passed","Fri Nov 07 11:58:13 UTC 2025","Get entities","Exercises","",""
